query,prediction,ground_truth,f1_score,exact_match,similarity_score,sas_score
1864 সালে মেলবোর্নে প্রাপ্ত প্রথম পাবলিক স্মৃতিস্তম্ভটি কী ছিল?  ,"

বার্ক এবং উইলস স্ট্যাচু",বার্ক এবং উইলস স্ট্যাচু ,1.0,1,1.0000001192092896,1.0
মেলবার্নিয়ানদের শতকরা কত শতাংশ কেবল ঘরে বসে ইংরেজী বলতে পারেন?  ,"

৬৮.১%।",৬৮.১%। ,1.0,1,1.0,1.0
২০০৫ সাল থেকে মেলবোর্নের পরিসংখ্যান বিভাগের জনসংখ্যা প্রতি বছর কত লোক বেড়েছে?  ,"

০০০০,০০০ লোক বৃদ্ধি পেয়েছে।","০,০০০ ল",0.0,0,0.6926149129867554,0.6874575018882751
বিদেশী অভিবাসীদের জন্য কোন কারণগুলি সিডনির চেয়ে মেলবোর্নকে আরও আকর্ষণীয় করে তুলেছে?  ,"

আরও সাশ্রয়ী মূল্যের আবাসন এবং জীবনযাত্রার ব্যয়ে",আরও সাশ্রয়ী মূল্যের আবাসন এবং জীবনযাত্রার ব্যয়ের ,0.8571428571428571,0,0.9980651140213013,0.9843795895576477
কোন মরসুমে মেলবোর্নের তাপমাত্রার পার্থক্য সবচেয়ে বেশি প্রকাশিত হয়?  ,"

বসন্ত এবং গ্রীষ্মের মাসগুলিতে",বসন্ত এবং গ্রীষ্মের ,0.8571428571428571,0,0.9663335680961609,0.8858813047409058
"মেলবোর্নে জেল, বজ্রঝড়, শিলাবৃষ্টি এবং ভারী বৃষ্টির মতো মারাত্মক আবহাওয়ার জন্য কোন ধরণের আবহাওয়া ফ্রন্ট দায়ী?  ","

শীতল ফ্রন্টগু",ঠান্ডা ফ্রন্ট ত,0.0,0,0.9475847482681274,0.7901127338409424
মেলবোর্নের কোপ্পেন জলবায়ু শ্রেণিবিন্যাস কী?  ,"

সিএফবি",  ,0.0,0,0.6899945735931396,0.0
মেলবোর্ন কি পরিবর্তনশীল বা অবিচলিত আবহাওয়ার নিদর্শনগুলির জন্য পরিচিত?  ,"

পরিবর্তনশীল আবহাওয়ার ক",পরিবর্তনশীল আ,0.4,0,0.9292464852333069,0.8764505982398987
কোন সরকারী প্রকল্পটি ড্রেজিংয়ের মাধ্যমে মেলবোর্ন বন্দরকে আরও গভীর করার লক্ষ্যে কাজ করেছে?  ,"

পরিবেশগত সমস্যা হ'ল পোর্ট ফিলিপ বে-বন্দর ফিলিপ চ্যানেল",বন্দর ফিলিপ চ্যানেল গভীরকরণ প্রকল্প ড,0.2857142857142857,0,0.7532348036766052,0.7732712030410767
মেলবোর্নে প্রতিদিন কতটি সিগারেটের বাট ঝড়ের পানির পানিতে প্রবেশ করে?  ,"

৩৫০,০০০ স","৩৫০,০০০ স",1.0,1,1.0,1.0
২০১০ সালের ফেব্রুয়ারিতে মেলবোর্নে মানব সমাজকে টেকসইর দিকে পরিচালিত করার প্রচেষ্টা হিসাবে কোন উদ্যোগ চালু করা হয়েছিল?  ,"

দ্য ট্রানজিশন ডেকেড চ",রূপান্তরিত করা,0.0,0,0.9576431512832642,0.6461279988288879
বহির্মুখী শহরতলিতে ছড়িয়ে পড়া এবং অভ্যন্তরীণ শহরের জনসংখ্যা হ্রাস করার ক্ষেত্রে কী কী বিনিয়োগ?  ,"

ফ্রিওয়ে এবং মহাসড়কের উন্নয়নগু",ফ্রিওয়ে এবং মহাসড়কের উন্নয়নগু,1.0,1,1.0,1.0
কোন সরকার মেলবোর্নের আধুনিকায়নের দ্রুত গতি বাড়ানোর চেষ্টা করেছিল?  ,"

বোল্ট সরকার মেলবোর্নের আধুনিকীকরণকে দ্রুততর করার",  ,0.0,0,0.3832326829433441,0.0
কোন রাস্তার প্রশস্ততা মেলবোর্নের চেহারাটিকে একটি গাড়ি-অধ্যুষিত পরিবেশে রূপান্তর করতে সাহায্য করেছিল?  ,"

হডল স্ট্রিট প্রশস্তকরণ",হডল স্ট্রিট প,0.6666666666666666,0,0.9469311237335205,0.8535323739051819
মোটর গাড়ির মালিকানা এবং মহাসড়কের উন্নয়নের দ্রুত বৃদ্ধি কি অভ্যন্তরীণ শহরের জনসংখ্যা বৃদ্ধি বা হ্রাসের দিকে নিয়ে যায়?  ,"

হ্রাস করে দেয়  বোল্ট সরকার মেলবোর্নের আধুনিকীকরণ�",পরবর্তী ,0.0,0,0.6190840005874634,0.6849009990692139
মেলবোর্ন রেল নেটওয়ার্কের কতটি লাইন রয়েছে?  ,"

১৬ ট",১৬ ট,1.0,1,0.9999998211860657,0.9999998807907104
মেলবোর্নের সবচেয়ে ব্যস্ততম কোন রেল স্টেশন?  ,"

ফ্লিন্ডার্স স্ট্রিট স্টেশনটি",ফ্লিন্ডার্স স্ট্রিট স্টেশনটি ,1.0,1,1.0,1.0
1926 সালে কোন মেলবোর্ন রেল স্টেশনটি বিশ্বের সবচেয়ে ব্যস্ত যাত্রী স্টেশন ছিল?  ,"

ফ্লিন্ডার্স স্ট্রিট স্টেশনটি",ফ্লিন্ডার্স স্ট্রিট স্টেশনটি ,1.0,1,1.0,1.0
কোন আর্থিক বছরে মেলবোর্ন রেল নেটওয়ার্ক তার সর্বোচ্চ যাত্রীবাহী ভ্রমণের রেকর্ড করেছে?  ,"

২০১৩-২০১৪ আর্থিক বছরে",২০১৩-২০১৪ আ,0.4,0,0.9009848237037659,0.7873879671096802
সিডনি থেকে এক্সপিটি কতবার ছেড়ে যায়?  ,"

দু'বার প্রস্থান করে।",ে দুবার স,0.4,0,0.9648296236991882,0.7078554034233093
কোন বিশ্ববিদ্যালয় মেলবোর্ন এবং জিলংয়ে দুটি বড় ক্যাম্পাস বজায় রাখে এবং ভিক্টোরিয়ার তৃতীয় বৃহত্তম বিশ্ববিদ্যালয়?  ,"

ডেকিন বিশ্ববিদ্যালয় মেলবোর্ন এবং গিলংয়ে",ি বিশ্ববিদ্যালয় ব,0.2857142857142857,0,0.8800857663154602,0.6265060901641846
মেলবোর্নে শিক্ষার তদারকি কার?  ,"

শিক্ষা ও প্রাথমিক শৈশব উন্নয়ন বিভাগ ডিইইসিডি দ",ভিক্টোরিয়ান শিক্ষা ও প্রাথমিক শৈশব উন্নয়ন বিভাগ ডিইইসিডি দ,0.9411764705882352,0,0.9774929881095886,0.9364497661590576
কোন শহরটি প্রায়শই অস্ট্রেলিয়ার উদ্যান নগরী হিসাবে পরিচিত?  ,"

মেলবোর্ন প",মেলবোর্ন প,1.0,1,0.9999998211860657,1.0
কোন অস্ট্রেলিয়ান রাজ্য এক সময় উদ্যান রাজ্য হিসাবে পরিচিত ছিল?  ,"

ভিক্টোরিয়া রাজ্যটি",ভিক্টোরিয়া র,0.5,0,0.9676903486251831,0.870590329170227
কেন শহুরে মেলবোর্ন কয়েকশ শহরতলিতে বিভক্ত?  ,"

ঠিকানা এবং ডাকের উদ্দেশ্যে এবং স্থানীয় সরকার অঞ্চল",ঠিকানা এবং ডাকের উদ্দেশ্যে ,0.6666666666666666,0,0.9461669921875,0.90540611743927
